Pays;Adresse;Ville;Région;Gare - code uic;Gare;Type de point de vente;CodePostal;CB;Espèces;Chèque
FRANCE;199 AVENUE DE LA GARE  38200  JARRIE;JARRIE;AUVERGNE- RHONE ALPES;87747535;JARRIE VIZILLE;Poste de vente guichet;38560;Oui;Oui;Oui
FRANCE;RUE OLIVIER DE SERRES;MONTÉLIMAR;AUVERGNE- RHONE ALPES;87764001;MONTELIMAR GARE SNCF;Automates TGV-Intercités;26200;Oui;Non;Non
FRANCE;GARE SNCF - 38650  MONESTIER DE CLERMONT;MONESTIER-DE-CLERMONT;AUVERGNE- RHONE ALPES;87747592;MONESTIER DE CLERMONT;Automates TER;38650;Oui;Non;Non
FRANCE;CLERVAL P GARE;PAYS DE CLERVAL;BOURGOGNE FRANCHE-COMTE;87184622;CLERVAL;Automates TER;25340;Oui;Non;Non
FRANCE;GARE SNCF - 38650  MONESTIER DE CLERMONT;MONESTIER-DE-CLERMONT;AUVERGNE- RHONE ALPES;87747592;MONESTIER DE CLERMONT;Poste de vente guichet;38650;Oui;Oui;Oui
FRANCE;LURE GARE PLACE DE LA GARE;LURE;BOURGOGNE FRANCHE-COMTE;87185249;LURE;Automates TER;70200;Oui;Oui;Non
FRANCE;GARE SNCF - 38930  CLELLES EN TRIEVES;CLELLES;AUVERGNE- RHONE ALPES;87747626;CLELLES MENS;Automates TER;38930;Oui;Non;Non
FRANCE;PLACE FRANÇOIS MITTERRAND;SENS;BOURGOGNE FRANCHE-COMTE;87683003;SENS;Automates TER;89100;Oui;Oui;Non
FRANCE;GARE DE LIVRON - 26250  LIVRON SUR  DROME;LIVRON-SUR-DRÔME;AUVERGNE- RHONE ALPES;87761247;LIVRON;Poste de vente guichet;26250;Oui;Oui;Oui
FRANCE;PLACE FRANÇOIS MITTERRAND;SENS;BOURGOGNE FRANCHE-COMTE;87683003;SENS;Automates TGV-Intercités;89100;Oui;Non;Non
FRANCE;GARE SNCF - 26270  LORIOL SUR DROME RUE FERREYRE;LORIOL-SUR-DRÔME;AUVERGNE- RHONE ALPES;87761262;LORIOL;Automates TER;26270;Oui;Non;Non
FRANCE;GARE SNCF - 89370  CHAMPIGNY S YONNE;CHAMPIGNY;BOURGOGNE FRANCHE-COMTE;87683128;CHAMPIGNY SUR YONNE;Automates TER;89340;Oui;Oui;Non
FRANCE;LIEU DIT LE CUGNET MONDRECOURT GARE SNCF DE VALENCE TGVBP 19952 ALIXAN;ALIXAN;AUVERGNE- RHONE ALPES;87763029;VALENCE TGV RHONE-ALPES SUD;Automates TER;26300;Oui;Oui;Non
FRANCE;22 PLACE PAUL BERT;MIGENNES;BOURGOGNE FRANCHE-COMTE;87683268;LAROCHE MIGENNES;Automates TER;89400;Oui;Oui;Non
FRANCE;LIEU DIT LE CUGNET MONDRECOURT GARE SNCF DE VALENCE TGVBP 19952 ALIXAN;ALIXAN;AUVERGNE- RHONE ALPES;87763029;VALENCE TGV RHONE-ALPES SUD;Poste de vente guichet;26300;Oui;Oui;Oui
FRANCE;22 PLACE PAUL BERT;MIGENNES;BOURGOGNE FRANCHE-COMTE;87683268;LAROCHE MIGENNES;Poste de vente guichet;89400;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE;PIERRELATTE;AUVERGNE- RHONE ALPES;87764308;PIERRELATTE;Automates TER;26700;Oui;Oui;Non
FRANCE;GARE SNCF - 71200  LE CREUSOT 1241 AVENUE DE L'EUROPE;CREUSOT;BOURGOGNE FRANCHE-COMTE;87694000;LE CREUSOT;Poste de vente guichet;71200;Oui;Oui;Oui
FRANCE;GARE SNCF - 15100  ST FLOUR AVENUE CHARLES DE GAULLE;SAINT-FLOUR;AUVERGNE- RHONE ALPES;87783175;ST FLOUR CHAUDES AIGUES;Automates TER;15100;Oui;Non;Non
FRANCE;PLACE DE LA GARE;COSNE-COURS-SUR-LOIRE;BOURGOGNE FRANCHE-COMTE;87696146;COSNE SUR LOIRE;Automates TER;58200;Oui;Oui;Non
FRANCE;8, AVENUE WILSON;BELFORT;BOURGOGNE FRANCHE-COMTE;87184002;BELFORT VILLE;Automates TER;90000;Oui;Oui;Non
FRANCE;GARE SNCF - 58470  MAGNY COURS RUE DE LA GARE;SAINCAIZE-MEAUCE;BOURGOGNE FRANCHE-COMTE;87696260;SAINCAIZE;Automates TER;58470;Oui;Oui;Non
FRANCE;MONTBELIARD P GARE PLACE DU GÉNÉRAL DE GAULLE;MONTBÉLIARD;BOURGOGNE FRANCHE-COMTE;87184523;MONTBELIARD VILLE;Automates TGV-Intercités;25200;Oui;Non;Non
FRANCE;GARE SNCF - 58170  LUZY;LUZY;BOURGOGNE FRANCHE-COMTE;87696534;LUZY;Automates TER;58170;Oui;Non;Non
FRANCE;MONTBELIARD P GARE PLACE DU GÉNÉRAL DE GAULLE;MONTBÉLIARD;BOURGOGNE FRANCHE-COMTE;87184523;MONTBELIARD VILLE;Poste de vente guichet;25200;Oui;Oui;Oui
FRANCE;5, AVENUE DE LA GARE;VENAREY-LES-LAUMES;BOURGOGNE FRANCHE-COMTE;87713115;LES LAUMES ALESIA;Automates TER;21150;Oui;Oui;Non
FRANCE;VOUJEAUCOURT P GARE;VOUJEAUCOURT;BOURGOGNE FRANCHE-COMTE;87184531;VOUJEAUCOURT;Automates TER;25420;Oui;Non;Non
FRANCE;PLACE HENRI VINCENOT;MONTBARD;BOURGOGNE FRANCHE-COMTE;87713131;MONTBARD;Automates TER;21500;Oui;Non;Non
FRANCE;17 RUE SIFFERT;BESANCON;BOURGOGNE FRANCHE-COMTE;87423681;CRC FRANCHE COMTE;Poste de vente guichet;25000;Oui;Oui;Oui
FRANCE;1 RUE DE LA GARE  89280  NUITS;NUITS;BOURGOGNE FRANCHE-COMTE;87713156;NUITS SOUS RAVIERES;Automates TER;89390;Oui;Oui;Non
FRANCE;"PLACE DE LA GARE
AVENUE DU 8 MAI 1945";PONT-SUR-YONNE;BOURGOGNE FRANCHE-COMTE;87683136;PONT SUR YONNE;Automates TER;89140;Oui;Non;Non
FRANCE;GARE SNCF - 21110  GENLIS RUE DE LA GARE;GENLIS;BOURGOGNE FRANCHE-COMTE;87713313;GENLIS;Automates TER;21110;Oui;Oui;Non
FRANCE;GARE SNCF - 89500  VILLENEUVE SUR YONNE;VILLENEUVE-SUR-YONNE;BOURGOGNE FRANCHE-COMTE;87683219;VILLENEUVE SUR YONNE;Automates TER;89500;Oui;Non;Non
FRANCE;GARE D AUXONNE - 21130  TILLENAY AVENUE DE LA GARE;AUXONNE;BOURGOGNE FRANCHE-COMTE;87713347;AUXONNE;Automates TER;21130;Oui;Non;Non
FRANCE;3 PLACE DU MARÉCHAL JUIN;JOIGNY;BOURGOGNE FRANCHE-COMTE;87683243;JOIGNY;Poste de vente guichet;89300;Oui;Oui;Oui
FRANCE;AVENUE ARISTIDE BRIAND RUE ARISTIDE BRIAND;DOLE;BOURGOGNE FRANCHE-COMTE;87713412;DOLE VILLE;Automates TER;39100;Oui;Oui;Non
FRANCE;GARE SNCF - 71600  PARAY LE MONIAL PLACE DE LA GARE;PARAY-LE-MONIAL;BOURGOGNE FRANCHE-COMTE;87694687;PARAY LE MONIAL;Automates TER;71600;Oui;Oui;Non
FRANCE;GARE SNCF - 21250  SEURRE;SEURRE;BOURGOGNE FRANCHE-COMTE;87713677;SEURRE;Automates TER;21250;Oui;Non;Non
FRANCE;GARE SNCF - 71600  PARAY LE MONIAL PLACE DE LA GARE;PARAY-LE-MONIAL;BOURGOGNE FRANCHE-COMTE;87694687;PARAY LE MONIAL;Poste de vente guichet;71600;Oui;Oui;Oui
FRANCE;GARE SNCF - 21120  IS SUR TILLE RUE DU LAC;IS-SUR-TILLE;BOURGOGNE FRANCHE-COMTE;87713859;IS SUR TILLE;Automates TER;21120;Oui;Oui;Non
FRANCE;RUE DU CHEMIN DE FER 10, RUE DU CHEMIN DE FER;NEVERS;BOURGOGNE FRANCHE-COMTE;87696005;NEVERS;Automates TER;58000;Oui;Oui;Non
FRANCE;5 PLACE W. SCHWENNINGEN  25462  PONTARLIER PLACE DE VILLINGEN;PONTARLIER;BOURGOGNE FRANCHE-COMTE;87715003;PONTARLIER;Automates TGV-Intercités;25300;Oui;Non;Non
FRANCE;RUE DU CHEMIN DE FER 10, RUE DU CHEMIN DE FER;NEVERS;BOURGOGNE FRANCHE-COMTE;87696005;NEVERS;Automates TGV-Intercités;58000;Oui;Non;Non
FRANCE;5 PLACE W. SCHWENNINGEN  25462  PONTARLIER PLACE DE VILLINGEN;PONTARLIER;BOURGOGNE FRANCHE-COMTE;87715003;PONTARLIER;Poste de vente guichet;25300;Oui;Oui;Oui
FRANCE;AVENUE DE LA GARE;CHARITÉ-SUR-LOIRE;BOURGOGNE FRANCHE-COMTE;87696195;LA CHARITE SUR LOIRE;Poste de vente guichet;58400;Oui;Oui;Oui
FRANCE;FRASNE GARE RUE DE LA GARE;FRASNE;BOURGOGNE FRANCHE-COMTE;87715136;FRASNE;Automates TGV-Intercités;25560;Oui;Non;Non
FRANCE;PLACE ST THIBAULT;DECIZE;BOURGOGNE FRANCHE-COMTE;87696484;DECIZE;Automates TER;58300;Oui;Oui;Non
FRANCE;FRASNE GARE RUE DE LA GARE;FRASNE;BOURGOGNE FRANCHE-COMTE;87715136;FRASNE;Poste de vente guichet;25560;Oui;Oui;Oui
FRANCE;23 AV LECLERC (BV) - 58500  CLAMECY;CLAMECY;BOURGOGNE FRANCHE-COMTE;87696807;CLAMECY;Automates TER;58500;Oui;Non;Non
FRANCE;GARE SNCF - 39150  ST LAURENT EN GRANDVAUX;SAINT-LAURENT-EN-GRANDVAUX;BOURGOGNE FRANCHE-COMTE;87715417;ST LAURENT EN GRANDVAUX;Automates TER;39150;Oui;Non;Non
FRANCE;31 COUR DE LA GARE;DIJON;BOURGOGNE FRANCHE-COMTE;87713040;DIJON VILLE;Poste de vente guichet;21000;Oui;Oui;Oui
FRANCE;GARE SNCF - 39400  MOREZ 17, AVENUE DU GÉNÉRAL DE GAULLE;HAUTS DE BIENNE;BOURGOGNE FRANCHE-COMTE;87715441;MOREZ;Automates TER;39400;Oui;Non;Non
FRANCE;5, AVENUE DE LA GARE;VENAREY-LES-LAUMES;BOURGOGNE FRANCHE-COMTE;87713115;LES LAUMES ALESIA;Poste de vente guichet;21150;Oui;Oui;Oui
FRANCE;5, BOULEVARD GAMBETTA 5 BOULEVARD GAMBETTA;LONS-LE-SAUNIER;BOURGOGNE FRANCHE-COMTE;87718239;LONS LE SAUNIER;Poste de vente guichet;39000;Oui;Oui;Oui
FRANCE;GARE SNCF - 89700  TONNERRE;TONNERRE;BOURGOGNE FRANCHE-COMTE;87713198;TONNERRE;Automates TER;89700;Oui;Oui;Non
FRANCE;GARE SNCF - 39700  ORCHAMPS;ORCHAMPS;BOURGOGNE FRANCHE-COMTE;87718361;ORCHAMPS;Automates TER;39700;Oui;Oui;Non
FRANCE;COUR DE LA GARE;CHAGNY;BOURGOGNE FRANCHE-COMTE;87713578;CHAGNY;Automates TER;71150;Oui;Oui;Non
FRANCE;LAISSEY GARE;LAISSEY;BOURGOGNE FRANCHE-COMTE;87718437;LAISSEY;Automates TER;25820;Oui;Non;Non
FRANCE;BRAZEY EN PLAINE GARE;BRAZEY-EN-PLAINE;BOURGOGNE FRANCHE-COMTE;87713644;BRAZEY EN PLAINE;Automates TER;21470;Oui;Oui;Non
FRANCE;GARE SNCF - 25800  VALDAHON 9, PLACE ROGER ARNOUX;VALDAHON;BOURGOGNE FRANCHE-COMTE;87718544;LE VALDAHON;Poste de vente guichet;25800;Oui;Oui;Oui
FRANCE;AVENUE DE LA GARE;LOUHANS;BOURGOGNE FRANCHE-COMTE;87713735;LOUHANS;Automates TER;71500;Oui;Oui;Non
FRANCE;MOUCHARD GARE PLACE DE LA GARE;MOUCHARD;BOURGOGNE FRANCHE-COMTE;87718833;MOUCHARD;Automates TGV-Intercités;39330;Oui;Non;Non
FRANCE;CHAMPAGNOLE GARE;CHAMPAGNOLE;BOURGOGNE FRANCHE-COMTE;87715326;CHAMPAGNOLE;Automates TER;39300;Oui;Non;Non
FRANCE;GARE SNCF - 25610  ARC ET SENANS;ARC-ET-SENANS;BOURGOGNE FRANCHE-COMTE;87718841;ARC ET SENANS;Automates TER;25610;Oui;Non;Non
FRANCE;2 AVENUE DE LA PAIX;BESANÇON;BOURGOGNE FRANCHE-COMTE;87718007;BESANCON VIOTTE;Automates TER;25000;Oui;Oui;Non
FRANCE;GARE SNCF - 71700  TOURNUS PLACE DE LA GARE;TOURNUS;BOURGOGNE FRANCHE-COMTE;87725622;TOURNUS;Automates TER;71700;Oui;Non;Non
FRANCE;2 AVENUE DE LA PAIX;BESANÇON;BOURGOGNE FRANCHE-COMTE;87718007;BESANCON VIOTTE;Automates TGV-Intercités;25000;Oui;Non;Non
FRANCE;LIESLE GARE;LIESLE;BOURGOGNE FRANCHE-COMTE;87732545;DBR LIESLE;Automates TER;25440;Oui;Non;Non
FRANCE;13 AVENUE DE LA GARE  25411  MORTEAU AVENUE DE LA GARE;MORTEAU;BOURGOGNE FRANCHE-COMTE;87718619;MORTEAU;Automates TER;25500;Oui;Non;Non
FRANCE;BRUZ GARE;BRUZ;BRETAGNE;87471037;BRUZ;Automates TER;35170;Oui;Non;Non
FRANCE;AV FRANCOIS MITTERRAND;LE CREUSOT;BOURGOGNE FRANCHE-COMTE;87722199;BLSE CREUSOT VILLE;Automates TGV-Intercités;71200;Oui;Non;Non
FRANCE;ROUTE DU MT ST MICHEL;BETTON;BRETAGNE;87471045;BETTON;Automates TER;35830;Oui;Non;Non
FRANCE;PLACE DE LA GARE COUR DE LA GARE;CHALON-SUR-SAÔNE;BOURGOGNE FRANCHE-COMTE;87725002;CHALON SUR SAONE;Automates TGV-Intercités;71100;Oui;Non;Non
FRANCE;GARE SNCF - 35590  L HERMITAGE;HERMITAGE;BRETAGNE;87471060;L'HERMITAGE MORDELLES;Automates TER;35590;Oui;Non;Non
FRANCE;PLACE DE LA GARE COUR DE LA GARE;CHALON-SUR-SAÔNE;BOURGOGNE FRANCHE-COMTE;87725002;CHALON SUR SAONE;Poste de vente guichet;71100;Oui;Oui;Oui
FRANCE;GARE SNCF - 35160  MONTFORT SUR MEU 20 RUE DE LA GARE;MONTFORT-SUR-MEU;BRETAGNE;87471078;MONTFORT SUR MEU;Automates TER;35160;Oui;Oui;Non
FRANCE;ROUTE DE LA GARE;SENOZAN;BOURGOGNE FRANCHE-COMTE;87725671;SENOZAN;Automates TER;71260;Oui;Non;Non
FRANCE;GARE SNCF - 35360  MONTAUBAN DE BRETAGNE 1 PLACE DE LA GARE;MONTAUBAN-DE-BRETAGNE;BRETAGNE;87471086;MONTAUBAN DE BRETAGNE;Automates TER;35360;Oui;Non;Non
FRANCE;"COUR DE LA GARE 
1 AVENUE DE LA GARE";MÂCON;BOURGOGNE FRANCHE-COMTE;87725689;MACON VILLE;Automates TER;71000;Oui;Non;Non
FRANCE;71, AVENUE DE LA GARE 71 AVENUE DE LA GARE;GUIPRY-MESSAC;BRETAGNE;87471185;MESSAC GUIPRY;Automates TER;35480;Oui;Non;Non
FRANCE;6 COUR DE LA GARE;DIJON;BOURGOGNE FRANCHE-COMTE;87732586;TER RECETTE DIJON;Poste de vente guichet;21000;Oui;Oui;Oui
FRANCE;PLACE MICHEL MACÉ;REDON;BRETAGNE;87471300;REDON;Automates TGV-Intercités;35600;Oui;Non;Non
FRANCE;19 PLACE DE LA GARE;RENNES;BRETAGNE;87418095;CONTACT TER BRETAGNE;Poste de vente guichet;35005;Oui;Oui;Oui
FRANCE;GARE SNCF - 35150  JANZE BOULEVARD PASTEUR;JANZÉ;BRETAGNE;87471334;JANZE;Poste de vente guichet;35150;Oui;Oui;Oui
FRANCE;PL DE LA REPUBLIQUE;RENNES;BRETAGNE;87454348;DBRE REPUBLIQUE RENNES;Automates TER;35000;Oui;Non;Non
FRANCE;PONTCHAILLOU HALTE RUE LÉON RICOTTIER;RENNES;BRETAGNE;87471391;PONTCHAILLOU;Automates TER;35000;Oui;Non;Non
FRANCE;19 PLACE DE LA GARE;RENNES;BRETAGNE;87471003;RENNES;Automates TGV-Intercités;35000;Oui;Non;Non
FRANCE;15, PLACE DU GÉNÉRAL DE GAULLE 15, PLACE DU GÉNÉRAL DE GAULLE;VITRÉ;BRETAGNE;87471508;VITRE;Automates TER;35500;Oui;Oui;Non
FRANCE;19 PLACE DE LA GARE;RENNES;BRETAGNE;87471003;RENNES;Poste de vente guichet;35000;Oui;Oui;Oui
FRANCE;15, PLACE DU GÉNÉRAL DE GAULLE 15, PLACE DU GÉNÉRAL DE GAULLE;VITRÉ;BRETAGNE;87471508;VITRE;Poste de vente guichet;35500;Oui;Oui;Oui
FRANCE;PLACE MICHEL MACÉ;REDON;BRETAGNE;87471300;REDON;Automates TER;35600;Oui;Non;Non
FRANCE;1, PLACE FRANÇOIS MITTERRAND;SAINT-BRIEUC;BRETAGNE;87473009;ST BRIEUC;Automates TER;22000;Oui;Non;Non
FRANCE;PLACE DE LA GARE;GUINGAMP;BRETAGNE;87473207;GUINGAMP;Poste de vente guichet;22200;Oui;Oui;Oui
FRANCE;724, PLACE DE LA GARE 724 PLACE DE LA GARE;PLOUARET;BRETAGNE;87473181;PLOUARET TREGOR;Automates TER;22420;Oui;Non;Non
FRANCE;8, PLACE DU 19ÈME RÉGIMENT D INFANTERIE;BREST;BRETAGNE;87474007;BREST;Automates TER;29200;Oui;Oui;Non
FRANCE;PLACE DE LA GARE;GUINGAMP;BRETAGNE;87473207;GUINGAMP;Automates TER;22200;Oui;Oui;Non
FRANCE;PLACE DE LA GARE RUE DES GLYCINES;ROSPORDEN;BRETAGNE;87474155;ROSPORDEN;Poste de vente guichet;29140;Oui;Oui;Oui
FRANCE;8, PLACE DU 19ÈME RÉGIMENT D INFANTERIE;BREST;BRETAGNE;87474007;BREST;Automates TER;29200;Oui;Non;Non
FRANCE;PLACE ROL TANGUY GARE SNCFPLACE DU COLONEL ROL TANGUY;MORLAIX;BRETAGNE;87474338;MORLAIX;Automates TGV-Intercités;29600;Oui;Non;Non
FRANCE;1, PLACE LOUIS ARMAND 1, PLACE LOUIS ARMAND;QUIMPER;BRETAGNE;87474098;QUIMPER;Automates TER;29000;Oui;Oui;Non
FRANCE;RUE DE BEAUVAIS;LORIENT;BRETAGNE;87476002;LORIENT;Automates TGV-Intercités;56100;Oui;Non;Non
FRANCE;1, PLACE LOUIS ARMAND 1, PLACE LOUIS ARMAND;QUIMPER;BRETAGNE;87474098;QUIMPER;Automates TGV-Intercités;29000;Oui;Non;Non
FRANCE;RUE DE BEAUVAIS;LORIENT;BRETAGNE;87476002;LORIENT;Poste de vente guichet;56100;Oui;Oui;Oui
FRANCE;AV MATHIEU DONNART PLACE DE LA GARE;LANDERNEAU;BRETAGNE;87474239;LANDERNEAU;Automates TER;29800;Oui;Non;Non
FRANCE;PLACE RAOUL DAUTRY;AURAY;BRETAGNE;87476200;AURAY;Automates TER;56400;Oui;Non;Non
FRANCE;GARE SNCF - 29230  LANDIVISIAU 70-72 RUE DE LA GARE;LANDIVISIAU;BRETAGNE;87474270;LANDIVISIAU;Automates TER;29400;Oui;Oui;Non
FRANCE;GARE SNCF - 29130  QUIMPERLE BOULEVARD DE LA GARE;QUIMPERLÉ;BRETAGNE;87476317;QUIMPERLE;Automates TER;29300;Oui;Oui;Non
FRANCE;PLACE ROL TANGUY GARE SNCFPLACE DU COLONEL ROL TANGUY;MORLAIX;BRETAGNE;87474338;MORLAIX;Poste de vente guichet;29600;Oui;Oui;Oui
FRANCE;PLACE JOSEPH HUBERT PLACE JOSEPH HUBERT;COMBOURG;BRETAGNE;87478057;COMBOURG;Poste de vente guichet;35270;Oui;Oui;Oui
FRANCE;PLACE RAOUL DAUTRY;AURAY;BRETAGNE;87476200;AURAY;Poste de vente guichet;56400;Oui;Oui;Oui
FRANCE;AVENUE ARISTIDE BRIAND 5, PLACE DE LA GARE;DOL-DE-BRETAGNE;BRETAGNE;87478073;DOL DE BRETAGNE;Automates TER;35120;Oui;Non;Non
FRANCE;GARE SNCF - 56700  HENNEBONT RUE DE LA GARE;HENNEBONT;BRETAGNE;87476259;HENNEBONT;Automates TER;56700;Oui;Oui;Non
FRANCE;19 PL DE LA GARE;RENNES;BRETAGNE;87519454;SALON GRAND VOYAGEUR RENNES;Poste de vente guichet;35005;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE;QUESTEMBERT;BRETAGNE;87476671;QUESTEMBERT;Automates TER;56230;Oui;Oui;Non
FRANCE;2 BD SOLFERINO;RENNES;BRETAGNE;87697375;BOUTIQUE GROUPE TER BRETAGNE;Poste de vente guichet;35005;Oui;Oui;Oui
FRANCE;SAINT MALO GARE AVENUE ANITA CONTI;SAINT-MALO;BRETAGNE;87478107;ST MALO;Automates TER;35400;Oui;Oui;Non
FRANCE;19 RUE GEORGES CLEMENCEAU;LANDIVISIAU;BRETAGNE;87705814;BA LANDIVISIAU;Poste de vente guichet;29400;Oui;Oui;Oui
FRANCE;SAINT MALO GARE AVENUE ANITA CONTI;SAINT-MALO;BRETAGNE;87478107;ST MALO;Automates TGV-Intercités;35400;Oui;Non;Non
FRANCE;RUE DU BOIS DES FOSSES  28134  DREUX PLACE PIERRE SÉMARD;DREUX;CENTRE VAL DE LOIRE;87393488;DREUX;Automates TER;28100;Oui;Non;Non
FRANCE;PLACE DU 11 NOVEMBRE 1918;DINAN;BRETAGNE;87478164;DINAN;Poste de vente guichet;22100;Oui;Oui;Oui
FRANCE;8 PLACE PIERRE SÉMARD;CHARTRES;CENTRE VAL DE LOIRE;87394007;CHARTRES;Automates TER;28085;Oui;Oui;Non
FRANCE;14 RUE PIERRE MARTIN;RENNES;BRETAGNE;87635060;CENTRE SERVEUR CV RENNES;Poste de vente guichet;35000;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE - 28230  EPERNON PLACE DE LA GARE;ÉPERNON;CENTRE VAL DE LOIRE;87394114;EPERNON;Poste de vente guichet;28230;Oui;Oui;Oui
FRANCE;8 PLACE PIERRE SÉMARD;CHARTRES;CENTRE VAL DE LOIRE;87394007;CHARTRES;Automates TER;28085;Oui;Non;Non
FRANCE;PLACE DE LA GARE;MAINTENON;CENTRE VAL DE LOIRE;87394130;MAINTENON;Automates TER;28130;Oui;Non;Non
FRANCE;8 PLACE PIERRE SÉMARD;CHARTRES;CENTRE VAL DE LOIRE;87394007;CHARTRES;Poste de vente guichet;28085;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE;MAINTENON;CENTRE VAL DE LOIRE;87394130;MAINTENON;Automates TER;28130;Oui;Oui;Non
FRANCE;PLACE DE LA GARE - 28230  EPERNON PLACE DE LA GARE;ÉPERNON;CENTRE VAL DE LOIRE;87394114;EPERNON;Automates TER;28230;Oui;Non;Non
FRANCE;SAINT AUBIN ST LUPERCE GARE;SAINT-AUBIN-DES-BOIS;CENTRE VAL DE LOIRE;87394213;ST AUBIN ST LUPERCE;Automates TER;28300;Oui;Non;Non
FRANCE;GARE SNCF - 28300  MAINVILLIERS AVENUE DE LA DIGUE;JOUY;CENTRE VAL DE LOIRE;87394155;JOUY;Automates TER;28300;Oui;Non;Non
FRANCE;ROUTE DE PONTGOUIN 1 RUE DE LA GARE;COURVILLE-SUR-EURE;CENTRE VAL DE LOIRE;87394221;COURVILLE SUR EURE;Automates TER;28190;Oui;Non;Non
FRANCE;GARE SNCF - 28120  ILLIERS COMBRAY;BAILLEAU-LE-PIN;CENTRE VAL DE LOIRE;87394411;BAILLEAU LE PIN;Automates TER;28120;Oui;Non;Non
FRANCE;ROUTE DE PONTGOUIN 1 RUE DE LA GARE;COURVILLE-SUR-EURE;CENTRE VAL DE LOIRE;87394221;COURVILLE SUR EURE;Poste de vente guichet;28190;Oui;Oui;Oui
FRANCE;15, BOULEVARD LAMARTINE RUE LAMARTINE;FLEURY-LES-AUBRAIS;CENTRE VAL DE LOIRE;87543017;LES AUBRAIS;Automates TER;45400;Oui;Oui;Non
FRANCE;GARE SNCF - 28240  LA LOUPE 3 PLACE DE LA GARE;LOUPE;CENTRE VAL DE LOIRE;87394254;LA LOUPE;Poste de vente guichet;28240;Oui;Oui;Oui
FRANCE;SALBRIS GARE RUE GÉNÉRAL GIRAUD;SALBRIS;CENTRE VAL DE LOIRE;87543165;SALBRIS;Automates TER;41300;Oui;Non;Non
FRANCE;GARE SNCF - 28120  ILLIERS COMBRAY;BAILLEAU-LE-PIN;CENTRE VAL DE LOIRE;87394411;BAILLEAU LE PIN;Poste de vente guichet;28120;Oui;Oui;Oui
FRANCE;GARE D AUNEAU - 28700  ROINVILLE;AUNEAU-BLEURY-SAINT-SYMPHORIEN;CENTRE VAL DE LOIRE;87545657;AUNEAU;Poste de vente guichet;28700;Oui;Oui;Oui
FRANCE;BROU (EURE ET LOIR) GARE;BROU;CENTRE VAL DE LOIRE;87394452;BROU;Poste de vente guichet;28160;Oui;Oui;Oui
FRANCE;AV DE LA GARE  28051  BONNEVAL;BONNEVAL;CENTRE VAL DE LOIRE;87545731;BONNEVAL;Automates TER;28800;Oui;Non;Non
FRANCE;RUE DE LA GARE;COMMUNE NOUVELLE D'ARROU;CENTRE VAL DE LOIRE;87394494;COURTALAIN ST PELLERIN;Automates TER;28290;Oui;Oui;Non
FRANCE;30, BD GRINDELLE  28088  CHATEAUDUN 30 BOULEVARD GRINDELLE;CHÂTEAUDUN;CENTRE VAL DE LOIRE;87545756;CHATEAUDUN;Automates TER;28200;Oui;Oui;Non
FRANCE;AVENUE DE PARIS;ORLÉANS;CENTRE VAL DE LOIRE;87543009;ORLEANS;Automates TER;45000;Oui;Non;Non
FRANCE;1 PLACE DU GÉNÉRAL LECLERC;TOURS;CENTRE VAL DE LOIRE;87571000;TOURS;Automates TER;37000;Oui;Oui;Non
FRANCE;GARE SNCF - 45240  LA FERTE ST AUBIN PLACE DE LA GARE;FERTÉ-SAINT-AUBIN;CENTRE VAL DE LOIRE;87543124;LA FERTE ST AUBIN;Poste de vente guichet;45240;Oui;Oui;Oui
FRANCE;1 PLACE DU GÉNÉRAL LECLERC;TOURS;CENTRE VAL DE LOIRE;87571000;TOURS;Poste de vente guichet;37000;Oui;Oui;Oui
FRANCE;GARE D AUNEAU - 28700  ROINVILLE;AUNEAU-BLEURY-SAINT-SYMPHORIEN;CENTRE VAL DE LOIRE;87545657;AUNEAU;Automates TER;28700;Oui;Non;Non
FRANCE;9, BOULEVARD DE TREMAULT AVENUE DES CITÉS UNIES;VENDÔME;CENTRE VAL DE LOIRE;87571216;VENDOME VILLIERS SUR LOIR;Automates TGV-Intercités;41100;Oui;Non;Non
FRANCE;GARE SNCF - 28150  VOVES;VILLAGES VOVÉENS;CENTRE VAL DE LOIRE;87545707;VOVES;Automates TER;28150;Oui;Non;Non
FRANCE;9, BOULEVARD DE TREMAULT AVENUE DES CITÉS UNIES;VENDÔME;CENTRE VAL DE LOIRE;87571216;VENDOME VILLIERS SUR LOIR;Poste de vente guichet;41100;Oui;Oui;Oui
FRANCE;GARE SNCF - 28150  VOVES;VILLAGES VOVÉENS;CENTRE VAL DE LOIRE;87545707;VOVES;Poste de vente guichet;28150;Oui;Oui;Oui
FRANCE;RUE FABIENNE LANDY 67,RUE FABIENNE LANDY;SAINT-PIERRE-DES-CORPS;CENTRE VAL DE LOIRE;87571240;ST PIERRE DES CORPS;Poste de vente guichet;37700;Oui;Oui;Oui
FRANCE;30, BD GRINDELLE  28088  CHATEAUDUN 30 BOULEVARD GRINDELLE;CHÂTEAUDUN;CENTRE VAL DE LOIRE;87545756;CHATEAUDUN;Automates TER;28200;Oui;Non;Non
